"year","District","white_prct","black_prct","asian_prct","hispanic_prct","under35_prct","b35to50_prct","b50to65_prct","over65_prct","median_age","veterans_prct","lfpr","unemployment_rate","poverty_rate","assistance_rate","college_educated_prct","owner_occupied_prct","renter_occupied_prct","family_hh_prct","nonfamily_hh_prct","ppsm","highlydense_prct","dense_prct","spread_prct","highlyspread_prct","sparse_prct"
"2014","GA-05","0.329","0.583","0.04","0.078","0.409","0.268","0.203","0.12","34.3","0.065","0.657","0.142","0.202","0.026","0.388","0.47","0.53","0.481","0.519","4934","0.74","0.202","0.055","0.003","0"
"2014","GA-06","0.714","0.131","0.1","0.124","0.285","0.314","0.259","0.141","38.8","0.066","0.708","0.069","0.067","0.009","0.573","0.658","0.342","0.666","0.334","3866","0.608","0.35","0.032","0.01","0"
"2014","GA-07","0.586","0.19","0.119","0.188","0.303","0.346","0.237","0.113","35.5","0.063","0.7","0.088","0.096","0.017","0.382","0.7","0.3","0.768","0.232","2777","0.421","0.489","0.085","0.005","0"
"2014","GA-08","0.643","0.302","0.013","0.06","0.318","0.256","0.25","0.176","36.9","0.109","0.571","0.103","0.174","0.019","0.189","0.647","0.353","0.684","0.316","985","0.122","0.221","0.112","0.197","0.348"
"2014","GA-09","0.87","0.07","0.011","0.121","0.27","0.263","0.26","0.208","39.7","0.092","0.585","0.096","0.135","0.02","0.205","0.718","0.282","0.721","0.279","487","0.025","0.097","0.195","0.463","0.219"
"2014","GA-10","0.694","0.252","0.021","0.052","0.324","0.263","0.246","0.166","37.1","0.085","0.59","0.098","0.133","0.016","0.237","0.699","0.301","0.705","0.295","1097","0.086","0.164","0.165","0.354","0.231"
"2014","GA-11","0.745","0.16","0.032","0.113","0.317","0.31","0.24","0.133","36.6","0.084","0.699","0.086","0.094","0.017","0.384","0.677","0.323","0.682","0.318","2306","0.34","0.374","0.136","0.126","0.025"
"2014","GA-12","0.592","0.349","0.016","0.056","0.342","0.249","0.247","0.163","35.9","0.107","0.569","0.097","0.178","0.018","0.198","0.639","0.361","0.667","0.333","1300","0.171","0.233","0.1","0.181","0.316"
"2014","GA-13","0.349","0.569","0.025","0.104","0.314","0.316","0.246","0.124","34.9","0.101","0.68","0.129","0.151","0.022","0.271","0.657","0.343","0.701","0.299","1945","0.28","0.427","0.205","0.084","0.005"
"2014","GA-14","0.857","0.089","0.009","0.107","0.29","0.29","0.249","0.171","37.4","0.087","0.619","0.109","0.142","0.031","0.165","0.706","0.294","0.735","0.265","767","0.054","0.207","0.21","0.376","0.152"
"2014","HI-01","0.185","0.022","0.506","0.078","0.309","0.249","0.237","0.206","39.9","0.107","0.658","0.049","0.06","0.032","0.338","0.58","0.42","0.67","0.33","18447","0.879","0.073","0.023","0.025","0.001"
"2014","HI-02","0.318","0.017","0.255","0.114","0.308","0.24","0.269","0.183","38.6","0.1","0.65","0.079","0.096","0.043","0.27","0.621","0.379","0.716","0.284","3962","0.482","0.171","0.07","0.138","0.139"
"2014","ID-01","0.93","0.004","0.012","0.103","0.288","0.258","0.261","0.193","37.9","0.113","0.612","0.089","0.105","0.031","0.24","0.72","0.28","0.708","0.292","1742","0.299","0.237","0.085","0.152","0.227"
"2014","ID-02","0.906","0.008","0.015","0.131","0.34","0.243","0.246","0.171","35","0.094","0.652","0.072","0.116","0.031","0.269","0.681","0.319","0.681","0.319","2398","0.405","0.165","0.041","0.14","0.25"
"2014","IL-01","0.405","0.519","0.019","0.093","0.302","0.252","0.265","0.182","38.2","0.068","0.624","0.164","0.153","0.037","0.267","0.646","0.354","0.641","0.359","10003","0.836","0.118","0.025","0.018","0.003"
"2014","IL-02","0.381","0.554","0.007","0.133","0.291","0.261","0.265","0.183","37.7","0.08","0.623","0.171","0.167","0.047","0.213","0.64","0.36","0.649","0.351","6577","0.703","0.133","0.049","0.071","0.043"
"2014","IL-03","0.771","0.047","0.039","0.299","0.3","0.27","0.259","0.171","37.8","0.059","0.662","0.105","0.093","0.025","0.258","0.776","0.224","0.717","0.283","9299","0.827","0.105","0.047","0.018","0.002"
"2014","IL-04","0.595","0.049","0.03","0.701","0.397","0.293","0.199","0.111","31.8","0.028","0.678","0.123","0.194","0.044","0.192","0.482","0.518","0.69","0.31","22744","0.983","0.016","0.001","0","0"
"2014","IL-05","0.808","0.029","0.068","0.195","0.39","0.261","0.206","0.144","36.9","0.04","0.731","0.072","0.073","0.017","0.504","0.604","0.396","0.523","0.477","20599","0.944","0.049","0.007","0","0"
"2014","IL-06","0.845","0.026","0.088","0.093","0.249","0.286","0.295","0.17","40.7","0.061","0.702","0.072","0.038","0.012","0.504","0.826","0.174","0.736","0.264","3759","0.628","0.253","0.091","0.028","0"
"2014","IL-07","0.338","0.513","0.062","0.141","0.395","0.251","0.217","0.137","34.1","0.044","0.64","0.149","0.216","0.046","0.385","0.444","0.556","0.527","0.473","22301","0.984","0.014","0.002","0","0"
"2014","IL-08","0.696","0.046","0.125","0.273","0.323","0.275","0.259","0.143","36.9","0.052","0.722","0.089","0.081","0.019","0.326","0.703","0.297","0.697","0.303","6587","0.857","0.104","0.026","0.013","0"
"2014","IL-09","0.73","0.088","0.129","0.113","0.285","0.258","0.256","0.201","41","0.05","0.652","0.078","0.077","0.026","0.517","0.664","0.336","0.58","0.42","18467","0.937","0.061","0.002","0","0"
"2014","IL-10","0.762","0.066","0.094","0.221","0.286","0.28","0.265","0.169","38.6","0.061","0.685","0.084","0.076","0.022","0.428","0.738","0.262","0.729","0.271","4941","0.668","0.244","0.075","0.013","0"
"2014","IL-11","0.662","0.112","0.07","0.261","0.319","0.305","0.24","0.137","35.6","0.058","0.71","0.092","0.082","0.018","0.347","0.74","0.26","0.727","0.273","5449","0.744","0.182","0.058","0.012","0.003"
"2014","IL-12","0.792","0.167","0.011","0.032","0.298","0.248","0.261","0.192","39.3","0.12","0.599","0.093","0.137","0.025","0.212","0.701","0.299","0.645","0.355","1691","0.242","0.246","0.132","0.195","0.185"
"2014","IL-13","0.823","0.111","0.035","0.03","0.363","0.219","0.24","0.177","37.8","0.091","0.63","0.086","0.114","0.021","0.291","0.672","0.328","0.591","0.409","3408","0.403","0.204","0.097","0.123","0.173"
"2014","IL-14","0.872","0.03","0.043","0.121","0.256","0.323","0.272","0.149","38.5","0.072","0.712","0.081","0.048","0.013","0.382","0.835","0.165","0.765","0.235","1900","0.29","0.261","0.207","0.21","0.032"
"2014","IL-15","0.929","0.043","0.006","0.025","0.27","0.242","0.269","0.219","40.9","0.106","0.609","0.087","0.104","0.021","0.179","0.77","0.23","0.672","0.328","956","0.121","0.175","0.101","0.179","0.424"
"2014","IL-16","0.912","0.037","0.014","0.085","0.279","0.251","0.269","0.2","40.3","0.095","0.651","0.1","0.087","0.018","0.21","0.758","0.242","0.673","0.327","1812","0.251","0.232","0.106","0.182","0.229"
"2014","IL-17","0.824","0.111","0.012","0.087","0.28","0.239","0.267","0.215","40","0.099","0.619","0.101","0.133","0.029","0.178","0.694","0.306","0.633","0.367","2642","0.407","0.177","0.078","0.145","0.193"
"2014","IL-18","0.908","0.041","0.025","0.027","0.275","0.248","0.269","0.207","40.5","0.098","0.645","0.066","0.068","0.014","0.307","0.782","0.218","0.672","0.328","1388","0.209","0.186","0.118","0.209","0.278"
"2014","IN-01","0.702","0.196","0.013","0.144","0.287","0.258","0.273","0.182","38.6","0.089","0.617","0.105","0.131","0.025","0.212","0.724","0.276","0.679","0.321","3107","0.46","0.26","0.132","0.113","0.035"
"2014","IN-02","0.867","0.069","0.011","0.087","0.291","0.255","0.264","0.19","38","0.087","0.645","0.096","0.123","0.027","0.203","0.736","0.264","0.682","0.318","1945","0.307","0.222","0.107","0.191","0.173"
"2014","IN-03","0.878","0.061","0.018","0.057","0.293","0.258","0.266","0.183","37.5","0.086","0.657","0.085","0.104","0.023","0.217","0.761","0.239","0.681","0.319","1818","0.281","0.199","0.083","0.234","0.203"
"2014","IN-04","0.909","0.035","0.025","0.056","0.323","0.252","0.248","0.177","38","0.089","0.633","0.077","0.087","0.018","0.237","0.723","0.277","0.671","0.329","1989","0.268","0.234","0.051","0.2","0.247"
"2014","IN-05","0.848","0.081","0.03","0.041","0.285","0.285","0.259","0.17","38.3","0.084","0.68","0.068","0.074","0.018","0.425","0.75","0.25","0.666","0.334","2034","0.317","0.372","0.133","0.113","0.065"
"2014","IN-06","0.935","0.023","0.011","0.024","0.278","0.257","0.265","0.2","40","0.099","0.618","0.092","0.11","0.022","0.189","0.729","0.271","0.678","0.322","1303","0.202","0.131","0.1","0.254","0.313"
"2014","IN-07","0.608","0.289","0.021","0.104","0.359","0.263","0.239","0.139","34.5","0.081","0.663","0.125","0.192","0.031","0.212","0.559","0.441","0.596","0.404","4262","0.677","0.261","0.044","0.018","0"
"2014","IN-08","0.924","0.041","0.009","0.022","0.288","0.245","0.27","0.198","39.6","0.096","0.617","0.069","0.101","0.019","0.188","0.744","0.256","0.665","0.335","1617","0.252","0.188","0.081","0.169","0.311"
"2014","IN-09","0.923","0.027","0.019","0.031","0.32","0.25","0.254","0.176","38.5","0.092","0.639","0.08","0.101","0.017","0.239","0.726","0.274","0.664","0.336","1939","0.28","0.177","0.111","0.232","0.201"
"2014","IA-01","0.92","0.034","0.013","0.035","0.294","0.237","0.263","0.206","39.4","0.097","0.683","0.055","0.073","0.027","0.249","0.767","0.233","0.648","0.352","1785","0.29","0.118","0.114","0.186","0.291"
"2014","IA-02","0.908","0.037","0.021","0.051","0.307","0.236","0.262","0.195","39","0.091","0.658","0.057","0.093","0.028","0.27","0.735","0.265","0.634","0.366","2068","0.306","0.121","0.141","0.172","0.26"
"2014","IA-03","0.896","0.039","0.026","0.064","0.304","0.267","0.256","0.174","37.6","0.089","0.71","0.056","0.083","0.024","0.311","0.738","0.262","0.667","0.333","2599","0.426","0.205","0.098","0.105","0.166"
"2014","IA-04","0.931","0.014","0.017","0.062","0.291","0.22","0.266","0.223","40.5","0.095","0.667","0.048","0.078","0.022","0.223","0.748","0.252","0.639","0.361","1514","0.209","0.093","0.09","0.25","0.357"
"2014","KS-01","0.884","0.03","0.016","0.149","0.336","0.221","0.245","0.198","37.5","0.094","0.671","0.053","0.096","0.017","0.233","0.686","0.314","0.653","0.347","1753","0.265","0.144","0.06","0.174","0.357"
"2014","KS-02","0.875","0.045","0.014","0.06","0.313","0.234","0.259","0.194","38.5","0.107","0.646","0.07","0.103","0.025","0.272","0.688","0.312","0.644","0.356","1692","0.282","0.171","0.072","0.166","0.31"
"2014","KS-03","0.818","0.088","0.04","0.115","0.303","0.281","0.258","0.158","37.1","0.08","0.714","0.064","0.073","0.017","0.442","0.717","0.283","0.673","0.327","3489","0.667","0.191","0.051","0.072","0.019"
"2014","KS-04","0.833","0.069","0.031","0.115","0.308","0.247","0.263","0.182","36.9","0.098","0.664","0.074","0.104","0.028","0.274","0.702","0.298","0.658","0.342","2583","0.443","0.223","0.053","0.123","0.158"
"2014","KY-01","0.896","0.07","0.006","0.028","0.284","0.243","0.263","0.21","39.9","0.096","0.562","0.093","0.148","0.02","0.15","0.712","0.288","0.676","0.324","672","0.065","0.137","0.081","0.223","0.494"
"2014","KY-02","0.899","0.056","0.011","0.031","0.296","0.26","0.263","0.181","38.6","0.107","0.62","0.09","0.13","0.024","0.184","0.709","0.291","0.702","0.298","1126","0.151","0.185","0.065","0.267","0.332"
"2014","KY-03","0.728","0.21","0.023","0.046","0.305","0.252","0.263","0.18","38.5","0.089","0.658","0.094","0.126","0.03","0.302","0.637","0.363","0.601","0.399","4428","0.732","0.197","0.048","0.023","0"
"2014","KY-04","0.924","0.035","0.011","0.03","0.278","0.281","0.271","0.17","38.7","0.094","0.641","0.08","0.106","0.026","0.256","0.746","0.254","0.7","0.3","1914","0.293","0.18","0.143","0.19","0.195"
"2014","KY-05","0.966","0.014","0.004","0.01","0.273","0.263","0.271","0.193","40","0.073","0.465","0.116","0.219","0.03","0.12","0.728","0.272","0.694","0.306","308","0.02","0.045","0.06","0.334","0.541"
"2014","KY-06","0.853","0.086","0.018","0.045","0.331","0.262","0.246","0.162","37.7","0.082","0.642","0.089","0.134","0.022","0.295","0.634","0.366","0.633","0.367","2694","0.424","0.159","0.057","0.174","0.187"
"2014","LA-01","0.796","0.133","0.022","0.084","0.303","0.251","0.267","0.179","38.8","0.082","0.64","0.075","0.101","0.011","0.279","0.714","0.286","0.67","0.33","3542","0.47","0.177","0.112","0.155","0.086"
"2014","LA-02","0.324","0.613","0.026","0.058","0.342","0.251","0.257","0.15","36","0.068","0.617","0.113","0.213","0.02","0.214","0.576","0.424","0.6","0.4","5594","0.718","0.115","0.049","0.071","0.046"
"2014","LA-03","0.709","0.247","0.014","0.033","0.321","0.254","0.259","0.167","36.4","0.083","0.629","0.083","0.142","0.014","0.195","0.711","0.289","0.674","0.326","1618","0.229","0.251","0.113","0.253","0.155"
"2014","LA-04","0.612","0.339","0.009","0.036","0.314","0.246","0.254","0.186","37.2","0.107","0.58","0.078","0.163","0.017","0.193","0.664","0.336","0.66","0.34","1275","0.22","0.147","0.103","0.216","0.314"
"2014","LA-05","0.619","0.354","0.007","0.021","0.312","0.245","0.257","0.186","37.3","0.089","0.54","0.103","0.196","0.021","0.164","0.66","0.34","0.671","0.329","879","0.103","0.169","0.1","0.236","0.392"
"2014","LA-06","0.71","0.241","0.021","0.041","0.341","0.257","0.246","0.155","36.2","0.077","0.659","0.067","0.102","0.01","0.28","0.733","0.267","0.682","0.318","1943","0.285","0.226","0.189","0.17","0.13"
"2014","ME-01","0.947","0.015","0.015","0.016","0.248","0.252","0.29","0.21","43.1","0.11","0.666","0.065","0.077","0.039","0.346","0.741","0.259","0.625","0.375","1703","0.186","0.119","0.136","0.41","0.148"
"2014","ME-02","0.954","0.007","0.007","0.012","0.248","0.24","0.295","0.217","43.4","0.122","0.612","0.084","0.111","0.054","0.22","0.753","0.247","0.633","0.367","828","0.101","0.07","0.031","0.248","0.55"
"2014","MD-01","0.83","0.121","0.02","0.036","0.259","0.253","0.28","0.207","41.8","0.104","0.652","0.075","0.068","0.023","0.296","0.781","0.219","0.718","0.282","1329","0.201","0.163","0.128","0.34","0.168"
"2014","MD-02","0.568","0.325","0.052","0.06","0.325","0.268","0.251","0.157","37.5","0.099","0.686","0.087","0.09","0.033","0.287","0.634","0.366","0.646","0.354","6468","0.768","0.163","0.046","0.021","0.003"
"2014","MD-03","0.65","0.22","0.07","0.078","0.326","0.254","0.25","0.169","38.9","0.086","0.705","0.069","0.058","0.026","0.455","0.68","0.32","0.62","0.38","7170","0.764","0.154","0.05","0.033","0"
"2014","MD-04","0.327","0.533","0.033","0.15","0.319","0.286","0.252","0.143","37.4","0.091","0.735","0.09","0.066","0.017","0.312","0.639","0.361","0.67","0.33","7411","0.727","0.205","0.04","0.027","0"
"2014","MD-05","0.528","0.376","0.038","0.073","0.304","0.281","0.268","0.147","38.4","0.121","0.706","0.076","0.047","0.02","0.33","0.783","0.217","0.725","0.275","2757","0.374","0.197","0.122","0.28","0.027"
"2014","MD-06","0.689","0.13","0.106","0.122","0.287","0.287","0.262","0.164","39.2","0.08","0.684","0.071","0.066","0.023","0.403","0.711","0.289","0.7","0.3","4415","0.557","0.139","0.09","0.151","0.063"
"2014","MD-07","0.362","0.54","0.06","0.037","0.32","0.246","0.261","0.172","38.5","0.078","0.629","0.113","0.125","0.048","0.361","0.596","0.404","0.612","0.388","10600","0.78","0.099","0.015","0.097","0.009"
"2014","MD-08","0.689","0.12","0.088","0.142","0.269","0.277","0.267","0.187","40.8","0.075","0.712","0.059","0.041","0.016","0.528","0.716","0.284","0.681","0.319","6703","0.656","0.141","0.058","0.116","0.029"
"2014","MA-01","0.833","0.063","0.018","0.16","0.279","0.246","0.275","0.201","40.7","0.092","0.639","0.099","0.116","0.041","0.277","0.672","0.328","0.645","0.355","3694","0.442","0.18","0.107","0.189","0.082"
"2014","MA-02","0.855","0.047","0.05","0.088","0.312","0.255","0.263","0.17","39.4","0.078","0.669","0.084","0.081","0.031","0.366","0.682","0.318","0.645","0.355","3811","0.379","0.225","0.112","0.248","0.036"
"2014","MA-03","0.766","0.033","0.073","0.174","0.282","0.278","0.275","0.165","39.2","0.069","0.679","0.086","0.092","0.033","0.361","0.67","0.33","0.684","0.316","5766","0.491","0.229","0.113","0.164","0.003"
"2014","MA-04","0.882","0.027","0.058","0.041","0.261","0.283","0.276","0.18","40.4","0.066","0.689","0.073","0.046","0.022","0.487","0.769","0.231","0.696","0.304","4158","0.425","0.248","0.204","0.124","0"
"2014","MA-05","0.794","0.05","0.102","0.082","0.309","0.265","0.246","0.18","39.8","0.055","0.695","0.067","0.058","0.02","0.531","0.655","0.345","0.618","0.382","9321","0.757","0.157","0.058","0.027","0"
"2014","MA-06","0.871","0.031","0.039","0.077","0.252","0.267","0.281","0.2","42.1","0.076","0.689","0.075","0.056","0.024","0.413","0.746","0.254","0.677","0.323","5226","0.504","0.287","0.118","0.091","0"
"2014","MA-07","0.514","0.257","0.094","0.202","0.475","0.224","0.18","0.122","33","0.032","0.683","0.103","0.167","0.044","0.403","0.358","0.642","0.51","0.49","27876","0.976","0.017","0.006","0.002","0"
"2014","MA-08","0.787","0.093","0.071","0.052","0.302","0.26","0.251","0.187","39.9","0.072","0.697","0.082","0.066","0.027","0.429","0.677","0.323","0.603","0.397","9471","0.666","0.214","0.098","0.022","0"
"2014","MA-09","0.904","0.028","0.013","0.046","0.233","0.244","0.283","0.24","44.5","0.093","0.64","0.089","0.079","0.031","0.324","0.745","0.255","0.653","0.347","3218","0.263","0.228","0.282","0.213","0.013"
"2014","MI-01","0.926","0.016","0.006","0.016","0.237","0.22","0.297","0.247","45","0.122","0.558","0.104","0.1","0.031","0.227","0.799","0.201","0.64","0.36","774","0.114","0.089","0.072","0.234","0.492"
"2014","MI-02","0.86","0.061","0.022","0.088","0.312","0.249","0.261","0.179","37.8","0.082","0.643","0.097","0.109","0.039","0.24","0.762","0.238","0.696","0.304","2111","0.34","0.237","0.094","0.202","0.126"
"2014","MI-03","0.845","0.089","0.016","0.072","0.302","0.26","0.263","0.174","37.8","0.086","0.648","0.097","0.109","0.051","0.283","0.746","0.254","0.676","0.324","2549","0.343","0.186","0.102","0.256","0.113"
"2014","MI-04","0.941","0.018","0.01","0.029","0.289","0.233","0.27","0.209","41","0.096","0.572","0.109","0.117","0.031","0.201","0.777","0.223","0.669","0.331","994","0.128","0.099","0.059","0.303","0.411"
"2014","MI-05","0.776","0.174","0.008","0.046","0.269","0.246","0.279","0.206","40.2","0.095","0.567","0.145","0.161","0.052","0.183","0.731","0.269","0.642","0.358","2133","0.315","0.29","0.106","0.211","0.079"
"2014","MI-06","0.852","0.086","0.015","0.056","0.296","0.242","0.27","0.193","39.3","0.089","0.625","0.099","0.118","0.036","0.253","0.744","0.256","0.66","0.34","1496","0.187","0.19","0.117","0.311","0.195"
"2014","MI-07","0.916","0.042","0.009","0.041","0.26","0.258","0.288","0.195","40.8","0.094","0.61","0.099","0.095","0.033","0.224","0.788","0.212","0.685","0.315","1255","0.176","0.164","0.109","0.317","0.234"
"2014","MI-08","0.861","0.057","0.039","0.047","0.312","0.258","0.272","0.158","38.9","0.074","0.656","0.09","0.077","0.025","0.379","0.757","0.243","0.668","0.332","3048","0.343","0.245","0.128","0.244","0.04"
"2014","MI-09","0.813","0.115","0.038","0.021","0.28","0.256","0.265","0.199","40.8","0.078","0.644","0.111","0.113","0.031","0.282","0.732","0.268","0.61","0.39","5091","0.869","0.125","0.005","0","0"
"2014","MI-10","0.93","0.028","0.015","0.03","0.242","0.274","0.289","0.195","41.8","0.089","0.629","0.104","0.083","0.029","0.219","0.818","0.182","0.707","0.293","1880","0.328","0.226","0.065","0.203","0.178"
"2014","MI-11","0.837","0.05","0.083","0.033","0.25","0.283","0.287","0.18","41.3","0.073","0.673","0.076","0.049","0.017","0.447","0.797","0.203","0.685","0.315","3079","0.575","0.322","0.062","0.041","0"
"2014","MI-12","0.796","0.106","0.049","0.055","0.348","0.249","0.244","0.159","37.3","0.071","0.626","0.104","0.122","0.032","0.323","0.676","0.324","0.607","0.393","5262","0.694","0.179","0.068","0.056","0.003"
"2014","MI-13","0.374","0.56","0.012","0.068","0.316","0.259","0.259","0.166","36.4","0.073","0.566","0.212","0.266","0.062","0.137","0.574","0.426","0.588","0.412","6226","0.891","0.084","0.018","0.006","0"
"2014","MI-14","0.342","0.573","0.042","0.046","0.288","0.254","0.269","0.188","38.6","0.068","0.586","0.178","0.211","0.05","0.295","0.601","0.399","0.616","0.384","6207","0.83","0.153","0.016","0.001","0"
"2014","MN-01","0.921","0.026","0.023","0.058","0.302","0.235","0.261","0.202","39.1","0.091","0.696","0.054","0.073","0.028","0.263","0.777","0.223","0.655","0.345","1789","0.253","0.186","0.102","0.17","0.289"
"2014","MN-02","0.863","0.04","0.044","0.055","0.288","0.293","0.268","0.151","38.1","0.087","0.743","0.057","0.051","0.026","0.371","0.805","0.195","0.712","0.288","2522","0.457","0.274","0.089","0.091","0.089"
"2014","MN-03","0.825","0.066","0.066","0.041","0.264","0.275","0.292","0.169","40.3","0.076","0.722","0.058","0.045","0.027","0.465","0.782","0.218","0.683","0.317","2951","0.526","0.352","0.049","0.072","0.001"
"2014","MN-04","0.737","0.095","0.111","0.064","0.332","0.249","0.257","0.162","36.9","0.072","0.692","0.073","0.097","0.047","0.413","0.668","0.332","0.614","0.386","5248","0.727","0.2","0.03","0.043","0"
"2014","MN-05","0.693","0.159","0.059","0.091","0.397","0.248","0.216","0.139","35.4","0.063","0.721","0.082","0.128","0.059","0.429","0.568","0.432","0.502","0.498","8780","0.929","0.063","0.006","0.001","0.001"
"2014","MN-06","0.922","0.023","0.023","0.026","0.306","0.294","0.259","0.141","36.9","0.089","0.742","0.063","0.051","0.024","0.281","0.835","0.165","0.731","0.269","1681","0.205","0.231","0.14","0.298","0.126"
"2014","MN-07","0.926","0.01","0.008","0.042","0.267","0.224","0.275","0.235","41.1","0.101","0.667","0.053","0.08","0.033","0.206","0.793","0.207","0.663","0.337","728","0.108","0.069","0.097","0.207","0.518"
"2014","MN-08","0.934","0.01","0.006","0.015","0.256","0.231","0.288","0.226","42.5","0.114","0.623","0.076","0.089","0.038","0.218","0.795","0.205","0.651","0.349","951","0.124","0.083","0.103","0.212","0.479"
"2014","MS-01","0.701","0.267","0.007","0.031","0.303","0.262","0.25","0.185","37.5","0.081","0.602","0.103","0.151","0.03","0.183","0.715","0.285","0.71","0.29","698","0.079","0.123","0.13","0.272","0.396"
"2014","MS-02","0.331","0.646","0.005","0.021","0.323","0.247","0.258","0.172","35.9","0.067","0.555","0.142","0.243","0.041","0.186","0.628","0.372","0.675","0.325","1269","0.19","0.181","0.138","0.146","0.345"
"2014","MS-03","0.612","0.353","0.01","0.022","0.307","0.252","0.256","0.185","37.5","0.081","0.586","0.09","0.158","0.022","0.247","0.723","0.277","0.678","0.322","795","0.106","0.137","0.135","0.193","0.428"
"2014","MS-04","0.724","0.232","0.015","0.039","0.314","0.254","0.254","0.178","37.2","0.114","0.594","0.101","0.163","0.02","0.2","0.686","0.314","0.684","0.316","1020","0.134","0.206","0.162","0.206","0.292"
"2014","MO-01","0.446","0.489","0.025","0.031","0.349","0.243","0.249","0.159","36.4","0.082","0.661","0.131","0.169","0.029","0.291","0.561","0.439","0.546","0.454","6366","0.872","0.102","0.01","0.015","0.001"
"2014","MO-02","0.895","0.04","0.042","0.026","0.248","0.255","0.287","0.21","42.3","0.09","0.675","0.055","0.042","0.011","0.471","0.823","0.177","0.694","0.306","3185","0.648","0.24","0.077","0.033","0.002"
"2014","MO-03","0.932","0.033","0.008","0.023","0.286","0.264","0.27","0.18","38.9","0.105","0.663","0.077","0.086","0.022","0.235","0.79","0.21","0.708","0.292","1429","0.208","0.187","0.105","0.284","0.215"
"2014","MO-04","0.898","0.045","0.014","0.035","0.332","0.23","0.247","0.191","38.1","0.112","0.622","0.076","0.118","0.027","0.239","0.699","0.301","0.663","0.337","1089","0.146","0.136","0.152","0.179","0.388"
"2014","MO-05","0.687","0.219","0.017","0.085","0.316","0.249","0.256","0.179","37.6","0.093","0.658","0.09","0.135","0.03","0.253","0.623","0.377","0.587","0.413","3271","0.573","0.239","0.073","0.056","0.058"
"2014","MO-06","0.912","0.041","0.012","0.037","0.287","0.259","0.264","0.191","38.9","0.104","0.647","0.065","0.085","0.022","0.255","0.736","0.264","0.679","0.321","1536","0.235","0.219","0.107","0.163","0.276"
"2014","MO-07","0.925","0.018","0.011","0.046","0.307","0.24","0.25","0.203","38.5","0.108","0.622","0.083","0.123","0.023","0.226","0.672","0.328","0.655","0.345","1411","0.206","0.202","0.123","0.219","0.249"
"2014","MO-08","0.924","0.046","0.005","0.018","0.273","0.241","0.271","0.216","40.5","0.113","0.561","0.093","0.148","0.03","0.151","0.716","0.284","0.675","0.325","658","0.074","0.12","0.1","0.223","0.484"
"2014","MT-01","0.894","0.005","0.007","0.032","0.287","0.227","0.285","0.202","40.5","0.117","0.643","0.068","0.1","0.023","0.291","0.692","0.308","0.628","0.372","1634","0.275","0.145","0.088","0.156","0.336"
"2014","NE-01","0.901","0.029","0.022","0.08","0.332","0.24","0.25","0.178","37.1","0.104","0.71","0.055","0.082","0.024","0.293","0.688","0.312","0.653","0.347","3062","0.484","0.116","0.062","0.134","0.204"
"2014","NE-02","0.81","0.1","0.028","0.106","0.344","0.269","0.242","0.145","35.3","0.09","0.728","0.06","0.093","0.022","0.372","0.681","0.319","0.637","0.363","4661","0.718","0.192","0.04","0.037","0.014"
"2014","NE-03","0.938","0.01","0.007","0.106","0.266","0.225","0.276","0.233","41.1","0.102","0.676","0.046","0.091","0.02","0.205","0.722","0.278","0.661","0.339","1237","0.205","0.082","0.058","0.196","0.458"
"2014","NV-01","0.615","0.101","0.079","0.44","0.328","0.27","0.239","0.163","36.8","0.085","0.65","0.147","0.179","0.043","0.144","0.443","0.557","0.589","0.411","10448","0.946","0.047","0.004","0.003","0"
"2014","NV-02","0.835","0.019","0.039","0.212","0.292","0.25","0.271","0.186","39.3","0.118","0.645","0.108","0.103","0.028","0.244","0.616","0.384","0.64","0.36","3549","0.485","0.188","0.083","0.118","0.125"
"2014","NV-03","0.706","0.068","0.129","0.167","0.299","0.285","0.244","0.172","38.7","0.1","0.677","0.093","0.07","0.021","0.31","0.582","0.418","0.655","0.345","6281","0.789","0.11","0.034","0.04","0.027"
"2014","NV-04","0.645","0.144","0.052","0.28","0.314","0.284","0.234","0.169","36.6","0.123","0.63","0.125","0.122","0.035","0.192","0.58","0.42","0.694","0.306","6227","0.748","0.087","0.047","0.042","0.075"
"2014","NH-01","0.939","0.014","0.022","0.03","0.27","0.263","0.286","0.181","41.6","0.102","0.696","0.064","0.059","0.03","0.346","0.734","0.266","0.663","0.337","2133","0.234","0.181","0.171","0.324","0.089"
"2014","NH-02","0.938","0.011","0.024","0.031","0.257","0.26","0.293","0.19","42.1","0.107","0.678","0.066","0.055","0.026","0.341","0.753","0.247","0.673","0.327","1405","0.176","0.126","0.119","0.334","0.245"
"2014","NJ-01","0.683","0.172","0.048","0.123","0.293","0.264","0.264","0.178","39","0.076","0.673","0.111","0.092","0.041","0.289","0.737","0.263","0.676","0.324","5052","0.698","0.222","0.052","0.028","0.001"
"2014","NJ-02","0.745","0.132","0.039","0.152","0.266","0.256","0.273","0.205","41.3","0.084","0.632","0.118","0.102","0.039","0.237","0.731","0.269","0.686","0.314","2843","0.322","0.259","0.121","0.238","0.06"
"2014","NJ-03","0.814","0.105","0.035","0.071","0.242","0.26","0.273","0.225","43.1","0.106","0.647","0.092","0.044","0.018","0.316","0.828","0.172","0.694","0.306","2949","0.532","0.262","0.102","0.093","0.012"
