Year,District,LEAN_1,LEAN_2,PERF_1,PERF_2
2022,AL-01,33.12,32.32,28.58,30.09
2022,AL-02,34.32,35.74,29.78,33.51
2022,AL-03,39.00,37.94,34.46,35.71
2022,AL-04,66.94,65.02,62.40,62.79
2022,AL-05,32.08,37.08,27.54,34.85
2022,AL-06,35.02,42.50,30.48,40.27
2022,AL-07,-28.00,-29.24,-32.54,-31.47
2022,AK-01,15.06,19.00,10.52,16.77
2022,AZ-01,3.00,6.66,-1.54,4.43
2022,AZ-02,12.92,13.56,8.38,11.33
2022,AZ-03,-46.88,-51.62,-51.42,-53.85
2022,AZ-04,-6.14,-0.72,-10.68,-2.95
2022,AZ-05,20.90,25.14,16.36,22.91
2022,AZ-06,4.22,7.62,-0.32,5.39
2022,AZ-07,-27.82,-32.66,-32.36,-34.89
2022,AZ-08,18.02,22.20,13.48,19.97
2022,AZ-09,30.72,33.34,26.18,31.11
2022,AR-01,46.70,38.92,42.16,36.69
2022,AR-02,18.02,18.22,13.48,15.99
2022,AR-03,28.68,33.24,24.14,31.01
2022,AR-04,40.78,34.08,36.24,31.85
2022,CA-01,24.02,25.68,19.48,23.45
2022,CA-02,-46.18,-47.02,-50.72,-49.25
2022,CA-03,6.44,10.70,1.90,8.47
2022,CA-04,-32.96,-34.72,-37.50,-36.95
2022,CA-05,17.32,18.58,12.78,16.35
2022,CA-06,-14.46,-15.88,-19.00,-18.11
2022,CA-07,-33.60,-38.88,-38.14,-41.11
2022,CA-08,-50.64,-56.76,-55.18,-58.99
2022,CA-09,-8.16,-11.48,-12.70,-13.71
2022,CA-10,-35.66,-36.36,-40.20,-38.59
2022,CA-11,-71.52,-79.06,-76.06,-81.29
2022,CA-12,-77.86,-83.94,-82.40,-86.17
2022,CA-13,-6.84,-11.82,-11.38,-14.05
2022,CA-14,-41.90,-47.86,-46.44,-50.09
2022,CA-15,-53.90,-60.20,-58.44,-62.43
2022,CA-16,-49.68,-56.10,-54.22,-58.33
2022,CA-17,-43.90,-54.88,-48.44,-57.11
2022,CA-18,-40.38,-49.56,-44.92,-51.79
2022,CA-19,-36.16,-39.98,-40.70,-42.21
2022,CA-20,29.70,34.68,25.16,32.45
2022,CA-21,-16.70,-20.94,-21.24,-23.17
2022,CA-22,-8.56,-14.48,-13.10,-16.71
2022,CA-23,14.44,17.70,9.90,15.47
2022,CA-24,-25.10,-24.80,-29.64,-27.03
2022,CA-25,-11.12,-16.12,-15.66,-18.35
2022,CA-26,-15.86,-16.12,-20.40,-18.35
2022,CA-27,-8.14,-8.18,-12.68,-10.41
2022,CA-28,-29.86,-34.30,-34.40,-36.53
2022,CA-29,-47.78,-62.46,-52.32,-64.69
2022,CA-30,-42.64,-53.88,-47.18,-56.11
2022,CA-31,-27.28,-37.10,-31.82,-39.33
2022,CA-32,-37.12,-45.32,-41.66,-47.55
2022,CA-33,-21.60,-29.68,-26.14,-31.91
2022,CA-34,-61.26,-75.92,-65.80,-78.15
2022,CA-35,-24.22,-34.64,-28.76,-36.87
2022,CA-36,-40.44,-45.00,-44.98,-47.23
2022,CA-37,-70.04,-82.44,-74.58,-84.67
2022,CA-38,-26.28,-35.92,-30.82,-38.15
2022,CA-39,-22.24,-28.44,-26.78,-30.67
2022,CA-40,2.52,6.68,-2.02,4.45
2022,CA-41,5.54,8.52,1.00,6.29
2022,CA-42,-42.28,-51.54,-46.82,-53.77
2022,CA-43,-60.58,-73.84,-65.12,-76.07
2022,CA-44,-45.00,-57.74,-49.54,-59.97
2022,CA-45,-1.76,-11.86,-6.30,-14.09
2022,CA-46,-26.56,-39.86,-31.10,-42.09
2022,CA-47,-6.78,-5.70,-11.32,-7.93
2022,CA-48,16.98,23.12,12.44,20.89
2022,CA-49,-7.12,-3.74,-11.66,-5.97
2022,CA-50,-29.28,-26.84,-33.82,-29.07
2022,CA-51,-23.40,-22.26,-27.94,-24.49
2022,CA-52,-33.20,-47.02,-37.74,-49.25
2022,CO-01,-58.18,-56.86,-62.72,-59.09
2022,CO-02,-36.28,-30.90,-40.82,-33.13
2022,CO-03,12.82,17.36,8.28,15.13
2022,CO-04,23.56,32.10,19.02,29.87
2022,CO-05,15.00,26.38,10.46,24.15
2022,CO-06,-19.96,-12.22,-24.50,-14.45
2022,CO-07,-10.04,-1.02,-14.58,-3.25
2022,CO-08,-0.14,4.20,-4.68,1.97
2022,CT-01,-23.92,-22.08,-28.46,-24.31
2022,CT-02,-6.74,-1.08,-11.28,-3.31
2022,CT-03,-15.78,-12.80,-20.32,-15.03
2022,CT-04,-26.44,-22.52,-30.98,-24.75
2022,CT-05,-6.38,-2.20,-10.92,-4.43
2022,DE-01,-14.72,-9.78,-19.26,-12.01
2022,FL-01,37.46,42.38,32.92,40.15
2022,FL-02,15.56,14.42,11.02,12.19
2022,FL-03,18.78,17.60,14.24,15.37
2022,FL-04,11.14,12.90,6.60,10.67
2022,FL-05,20.70,25.52,16.16,23.29
2022,FL-06,28.54,26.66,24.00,24.43
2022,FL-07,9.98,10.18,5.44,7.95
2022,FL-08,22.36,23.82,17.82,21.59
2022,FL-09,-13.02,-25.22,-17.56,-27.45
2022,FL-10,-27.96,-32.10,-32.50,-34.33
2022,FL-11,15.56,17.80,11.02,15.57
2022,FL-12,33.52,31.78,28.98,29.55
2022,FL-13,11.38,10.48,6.84,8.25
2022,FL-14,-14.84,-20.46,-19.38,-22.69
2022,FL-15,7.66,6.16,3.12,3.93
2022,FL-16,13.52,15.38,8.98,13.15
2022,FL-17,20.64,19.38,16.10,17.15
2022,FL-18,27.32,24.10,22.78,21.87
2022,FL-19,25.66,26.10,21.12,23.87
2022,FL-20,-48.02,-56.12,-52.56,-58.35
2022,FL-21,13.98,12.78,9.44,10.55
2022,FL-22,-13.24,-18.56,-17.78,-20.79
2022,FL-23,-8.70,-12.38,-13.24,-14.61
2022,FL-24,-44.58,-62.50,-49.12,-64.73
2022,FL-25,-15.70,-27.26,-20.24,-29.49
2022,FL-26,23.04,-2.20,18.50,-4.43
2022,FL-27,4.84,-15.64,0.30,-17.87
2022,FL-28,10.98,-13.80,6.44,-16.03
2022,GA-01,18.10,19.24,13.56,17.01
2022,GA-02,-5.98,-7.12,-10.52,-9.35
2022,GA-03,35.00,38.82,30.46,36.59
2022,GA-04,-54.14,-51.98,-58.68,-54.21
2022,GA-05,-62.82,-64.74,-67.36,-66.97
2022,GA-06,19.56,30.16,15.02,27.93
2022,GA-07,-21.62,-12.34,-26.16,-14.57
2022,GA-08,32.42,33.60,27.88,31.37
2022,GA-09,42.94,49.24,38.40,47.01
2022,GA-10,28.26,32.06,23.72,29.83
2022,GA-11,20.10,28.28,15.56,26.05
2022,GA-12,14.80,15.74,10.26,13.51
2022,GA-13,-56.36,-53.60,-60.90,-55.83
2022,GA-14,42.36,46.80,37.82,44.57
2022,HI-01,-25.40,-32.66,-29.94,-34.89
2022,HI-02,-25.66,-32.68,-30.20,-34.91
2022,ID-01,43.86,46.12,39.32,43.89
2022,ID-02,28.24,31.22,23.70,28.99
2022,IL-01,-38.26,-47.62,-42.80,-49.85
2022,IL-02,-36.46,-42.34,-41.00,-44.57
2022,IL-03,-37.64,-45.06,-42.18,-47.29
2022,IL-04,-42.74,-51.68,-47.28,-53.91
2022,IL-05,-36.04,-39.06,-40.58,-41.29
2022,IL-06,-6.56,-6.68,-11.10,-8.91
2022,IL-07,-69.58,-77.44,-74.12,-79.67
2022,IL-08,-11.22,-14.54,-15.76,-16.77
2022,IL-09,-37.46,-42.86,-42.00,-45.09
2022,IL-10,-21.86,-22.36,-26.40,-24.59
2022,IL-11,-11.00,-9.16,-15.54,-11.39
2022,IL-12,47.92,47.06,43.38,44.83
2022,IL-13,-6.78,-6.58,-11.32,-8.81
2022,IL-14,-7.12,-6.96,-11.66,-9.19
2022,IL-15,43.92,42.90,39.38,40.67
2022,IL-16,26.34,27.74,21.80,25.51
2022,IL-17,-3.26,-4.70,-7.80,-6.93
2022,IN-01,-3.96,-10.32,-8.50,-12.55
2022,IN-02,27.54,28.98,23.00,26.75
2022,IN-03,35.08,38.48,30.54,36.25
2022,IN-04,34.36,38.72,29.82,36.49
2022,IN-05,20.78,27.28,16.24,25.05
2022,IN-06,37.16,41.96,32.62,39.73
2022,IN-07,-38.60,-35.82,-43.14,-38.05
2022,IN-08,37.98,38.24,33.44,36.01
2022,IN-09,32.44,32.16,27.90,29.93
2022,IA-01,7.48,5.50,2.94,3.27
2022,IA-02,9.02,7.16,4.48,4.93
2022,IA-03,4.90,5.50,0.36,3.27
2022,IA-04,31.02,31.12,26.48,28.89
2022,KS-01,34.80,38.62,30.26,36.39
2022,KS-02,21.24,22.50,16.70,20.27
2022,KS-03,-0.02,8.04,-4.56,5.81
2022,KS-04,26.80,31.52,22.26,29.29
2022,KY-01,48.00,48.28,43.46,46.05
2022,KY-02,41.78,43.94,37.24,41.71
2022,KY-03,-18.44,-14.28,-22.98,-16.51
2022,KY-04,37.74,41.12,33.20,38.89
2022,KY-05,64.74,64.06,60.20,61.83
2022,KY-06,15.40,21.04,10.86,18.81
2022,LA-01,44.82,47.54,40.28,45.31
2022,LA-02,-49.16,-51.84,-53.70,-54.07
2022,LA-03,42.86,41.44,38.32,39.21
2022,LA-04,29.00,26.20,24.46,23.97
2022,LA-05,34.66,31.78,30.12,29.55
2022,LA-06,38.90,39.10,34.36,36.87
2022,ME-01,-18.92,-13.26,-23.46,-15.49
2022,ME-02,10.84,12.00,6.30,9.77
2022,MD-01,19.38,26.70,14.84,24.47
2022,MD-02,-16.74,-9.70,-21.28,-11.93
2022,MD-03,-21.50,-12.50,-26.04,-14.73
2022,MD-04,-77.84,-82.40,-82.38,-84.63
2022,MD-05,-32.68,-23.16,-37.22,-25.39
2022,MD-06,-5.48,1.00,-10.02,-1.23
2022,MD-07,-59.94,-60.84,-64.48,-63.07
2022,MD-08,-59.06,-58.76,-63.60,-60.99
2022,MA-01,-17.58,-16.74,-22.12,-18.97
2022,MA-02,-26.90,-23.62,-31.44,-25.85
2022,MA-03,-23.50,-20.96,-28.04,-23.19
2022,MA-04,-24.44,-22.10,-28.98,-24.33
2022,MA-05,-47.44,-44.46,-51.98,-46.69
2022,MA-06,-23.56,-17.40,-28.10,-19.63
2022,MA-07,-68.90,-73.30,-73.44,-75.53
2022,MA-08,-31.52,-27.32,-36.06,-29.55
2022,MA-09,-13.98,-8.46,-18.52,-10.69
2022,MI-01,24.62,26.84,20.08,24.61
2022,MI-02,33.32,32.16,28.78,29.93
2022,MI-03,-4.08,2.06,-8.62,-0.17
2022,MI-04,8.54,12.28,4.00,10.05
2022,MI-05,29.12,29.04,24.58,26.81
2022,MI-06,-22.48,-19.66,-27.02,-21.89
2022,MI-07,3.60,6.28,-0.94,4.05
2022,MI-08,2.46,1.08,-2.08,-1.15
2022,MI-09,34.46,37.02,29.92,34.79
2022,MI-10,5.50,7.86,0.96,5.63
2022,MI-11,-15.54,-12.34,-20.08,-14.57
2022,MI-12,-44.54,-46.76,-49.08,-48.99
2022,MI-13,-45.62,-50.88,-50.16,-53.11
2022,MN-01,13.94,17.46,9.40,15.23
2022,MN-02,-2.82,3.34,-7.36,1.11
2022,MN-03,-16.82,-9.82,-21.36,-12.05
2022,MN-04,-34.08,-32.20,-38.62,-34.43
2022,MN-05,-59.86,-58.24,-64.40,-60.47
2022,MN-06,22.56,28.14,18.02,25.91
2022,MN-07,38.38,38.96,33.84,36.73
2022,MN-08,16.08,16.12,11.54,13.89
2022,MS-01,36.70,36.70,32.16,34.47
2022,MS-02,-21.88,-24.06,-26.42,-26.29
2022,MS-03,29.20,30.40,24.66,28.17
2022,MS-04,43.10,44.60,38.56,42.37
2022,MO-01,-54.90,-54.36,-59.44,-56.59
2022,MO-02,12.38,19.52,7.84,17.29
2022,MO-03,31.14,34.66,26.60,32.43
2022,MO-04,44.94,46.20,40.40,43.97
2022,MO-05,-22.38,-19.42,-26.92,-21.65
2022,MO-06,42.24,42.58,37.70,40.35
2022,MO-07,46.72,49.96,42.18,47.73
2022,MO-08,56.60,55.10,52.06,52.87
2022,MT-01,11.60,15.02,7.06,12.79
2022,MT-02,32.08,34.20,27.54,31.97
2022,NE-01,15.76,21.70,11.22,19.47
2022,NE-02,-1.84,4.32,-6.38,2.09
2022,NE-03,57.46,58.80,52.92,56.57
2022,NV-01,-4.12,-8.46,-8.66,-10.69
2022,NV-02,15.80,16.64,11.26,14.41
2022,NV-03,-2.20,-4.92,-6.74,-7.15
2022,NV-04,-3.84,-8.82,-8.38,-11.05
2022,NH-01,-1.34,4.14,-5.88,1.91
2022,NH-02,-4.44,-0.36,-8.98,-2.59
2022,NJ-01,-20.20,-21.88,-24.74,-24.11
2022,NJ-02,9.66,9.58,5.12,7.35
2022,NJ-03,-9.78,-7.62,-14.32,-9.85
2022,NJ-04,27.28,31.06,22.74,28.83
2022,NJ-05,-8.02,-5.74,-12.56,-7.97
2022,NJ-06,-15.48,-17.46,-20.02,-19.69
2022,NJ-07,0.78,8.08,-3.76,5.85
2022,NJ-08,-40.84,-53.70,-45.38,-55.93
2022,NJ-09,-14.70,-22.46,-19.24,-24.69
2022,NJ-10,-58.38,-64.48,-62.92,-66.71
2022,NJ-11,-12.52,-8.92,-17.06,-11.15
2022,NJ-12,-30.20,-30.20,-34.74,-32.43
2022,NM-01,-10.30,-6.96,-14.84,-9.19
2022,NM-02,-1.28,-4.34,-5.82,-6.57
2022,NM-03,-6.62,-9.58,-11.16,-11.81
2022,NY-01,4.32,10.46,-0.22,8.23
2022,NY-02,6.06,9.06,1.52,6.83
2022,NY-03,-3.70,-3.10,-8.24,-5.33
2022,NY-04,-10.16,-10.26,-14.70,-12.49
2022,NY-05,-58.24,-68.48,-62.78,-70.71
2022,NY-06,-26.04,-39.82,-30.58,-42.05
2022,NY-07,-58.54,-72.94,-63.08,-75.17
2022,NY-08,-49.04,-59.84,-53.58,-62.07
2022,NY-09,-47.32,-58.60,-51.86,-60.83
2022,NY-10,-67.44,-75.34,-71.98,-77.57
2022,NY-11,12.26,10.36,7.72,8.13
2022,NY-12,-67.56,-71.18,-72.10,-73.41
2022,NY-13,-73.12,-86.96,-77.66,-89.19
2022,NY-14,-52.44,-66.14,-56.98,-68.37
2022,NY-15,-65.88,-81.22,-70.42,-83.45
2022,NY-16,-39.60,-42.34,-44.14,-44.57
2022,NY-17,-5.60,-6.14,-10.14,-8.37
2022,NY-18,-3.96,1.34,-8.50,-0.89
2022,NY-19,-0.18,3.98,-4.72,1.75
2022,NY-20,-15.02,-10.48,-19.56,-12.71
2022,NY-21,17.16,19.06,12.62,16.83
2022,NY-22,-3.04,0.10,-7.58,-2.13
2022,NY-23,22.08,27.72,17.54,25.49
2022,NY-24,22.12,25.16,17.58,22.93
2022,NY-25,-15.60,-12.38,-20.14,-14.61
2022,NY-26,-19.28,-14.38,-23.82,-16.61
2022,NC-01,-2.82,-7.90,-7.36,-10.13
2022,NC-02,-24.72,-21.12,-29.26,-23.35
2022,NC-03,30.24,29.16,25.70,26.93
2022,NC-04,-30.96,-33.20,-35.50,-35.43
2022,NC-05,26.06,25.64,21.52,23.41
2022,NC-06,-8.02,-8.62,-12.56,-10.85
2022,NC-07,17.38,15.58,12.84,13.35
2022,NC-08,39.04,39.66,34.50,37.43
2022,NC-09,12.66,10.76,8.12,8.53
2022,NC-10,44.52,43.76,39.98,41.53
2022,NC-11,14.84,18.10,10.30,15.87
2022,NC-12,-26.02,-23.56,-30.56,-25.79
2022,NC-13,2.78,4.62,-1.76,2.39
2022,NC-14,-12.12,-8.04,-16.66,-10.27
2022,ND-01,38.96,41.84,34.42,39.61
2022,OH-01,-4.04,-1.84,-8.58,-4.07
2022,OH-02,50.52,47.44,45.98,45.21
2022,OH-03,-39.88,-38.00,-44.42,-40.23
2022,OH-04,40.78,41.46,36.24,39.23
2022,OH-05,31.76,28.54,27.22,26.31
2022,OH-06,33.66,27.88,29.12,25.65
2022,OH-07,13.88,14.20,9.34,11.97
2022,OH-08,26.90,29.28,22.36,27.05
2022,OH-09,7.50,3.20,2.96,0.97
2022,OH-10,8.12,8.62,3.58,6.39
2022,OH-11,-53.68,-60.08,-58.22,-62.31
2022,OH-12,35.88,33.04,31.34,30.81
2022,OH-13,1.72,0.04,-2.82,-2.19
2022,OH-14,19.70,16.50,15.16,14.27
2022,OH-15,11.38,13.00,6.84,10.77
2022,OK-01,26.42,31.70,21.88,29.47
2022,OK-02,58.92,54.38,54.38,52.15
2022,OK-03,48.42,50.04,43.88,47.81
2022,OK-04,36.22,39.80,31.68,37.57
2022,OK-05,23.36,28.62,18.82,26.39
2022,OR-01,-35.78,-34.44,-40.32,-36.67
2022,OR-02,29.80,33.16,25.26,30.93
2022,OR-03,-44.20,-46.08,-48.74,-48.31
2022,OR-04,-9.24,-7.40,-13.78,-9.63
2022,OR-05,-4.32,-0.84,-8.86,-3.07
2022,OR-06,-9.12,-5.44,-13.66,-7.67
2022,PA-01,-0.14,1.48,-4.68,-0.75
2022,PA-02,-38.52,-48.16,-43.06,-50.39
2022,PA-03,-76.84,-81.40,-81.38,-83.63
2022,PA-04,-14.54,-12.20,-19.08,-14.43
2022,PA-05,-28.02,-27.70,-32.56,-29.93
2022,PA-06,-10.40,-7.08,-14.94,-9.31
2022,PA-07,3.96,5.24,-0.58,3.01
2022,PA-08,7.44,10.52,2.90,8.29
2022,PA-09,41.62,43.40,37.08,41.17
2022,PA-10,8.74,12.60,4.20,10.37
2022,PA-11,26.12,28.98,21.58,26.75
2022,PA-12,-15.62,-15.86,-20.16,-18.09
2022,PA-13,50.30,50.06,45.76,47.83
2022,PA-14,36.40,35.36,31.86,33.13
2022,PA-15,42.06,40.14,37.52,37.91
2022,PA-16,25.46,25.32,20.92,23.09
2022,PA-17,-1.38,1.12,-5.92,-1.11
2022,RI-01,-25.00,-24.24,-29.54,-26.47
2022,RI-02,-9.40,-5.62,-13.94,-7.85
2022,SC-01,13.22,17.74,8.68,15.51
2022,SC-02,15.30,20.28,10.76,18.05
2022,SC-03,42.54,41.58,38.00,39.35
2022,SC-04,23.44,27.44,18.90,25.21
2022,SC-05,22.90,23.26,18.36,21.03
2022,SC-06,-27.64,-30.30,-32.18,-32.53
2022,SC-07,23.38,21.72,18.84,19.49
2022,SD-01,31.40,34.16,26.86,31.93
2022,TN-01,59.70,61.40,55.16,59.17
2022,TN-02,34.30,39.56,29.76,37.33
2022,TN-03,37.04,39.26,32.50,37.03
2022,TN-04,42.98,45.24,38.44,43.01
2022,TN-05,16.30,20.66,11.76,18.43
2022,TN-06,33.96,35.16,29.42,32.93
2022,TN-07,19.88,20.24,15.34,18.01
2022,TN-08,42.12,42.26,37.58,40.03
2022,TN-09,-44.60,-46.36,-49.14,-48.59
2022,TX-01,50.90,51.44,46.36,49.21
2022,TX-02,27.58,35.46,23.04,33.23
2022,TX-03,19.16,29.88,14.62,27.65
2022,TX-04,31.00,38.38,26.46,36.15
2022,TX-05,27.36,32.24,22.82,30.01
2022,TX-06,28.72,34.62,24.18,32.39
2022,TX-07,-25.58,-29.20,-30.12,-31.43
2022,TX-08,32.00,35.46,27.46,33.23
2022,TX-09,-49.44,-56.94,-53.98,-59.17
2022,TX-10,23.66,30.14,19.12,27.91
2022,TX-11,45.80,46.44,41.26,44.21
2022,TX-12,22.96,29.28,18.42,27.05
2022,TX-13,50.90,56.02,46.36,53.79
2022,TX-14,33.56,31.88,29.02,29.65
2022,TX-15,7.46,-11.50,2.92,-13.73
2022,TX-16,-31.54,-42.50,-36.08,-44.73
2022,TX-17,27.60,31.86,23.06,29.63
2022,TX-18,-44.72,-51.76,-49.26,-53.99
2022,TX-19,51.50,53.10,46.96,50.87
2022,TX-20,-29.08,-31.68,-33.62,-33.91
2022,TX-21,24.58,31.66,20.04,29.43
2022,TX-22,20.50,27.54,15.96,25.31
2022,TX-23,11.46,5.54,6.92,3.31
2022,TX-24,16.62,27.02,12.08,24.79
2022,TX-25,36.08,40.60,31.54,38.37
2022,TX-26,23.30,34.48,18.76,32.25
2022,TX-27,27.26,24.74,22.72,22.51
2022,TX-28,-2.66,-17.88,-7.20,-20.11
2022,TX-29,-32.68,-49.14,-37.22,-51.37
2022,TX-30,-52.90,-55.68,-57.44,-57.91
2022,TX-31,24.98,33.98,20.44,31.75
2022,TX-32,-28.80,-24.98,-33.34,-27.21
2022,TX-33,-46.26,-51.42,-50.80,-53.65
2022,TX-34,-11.14,-35.40,-15.68,-37.63
2022,TX-35,-41.50,-42.48,-46.04,-44.71
2022,TX-36,36.54,36.64,32.00,34.41
2022,TX-37,-49.28,-46.52,-53.82,-48.75
2022,TX-38,22.88,30.26,18.34,28.03
2022,UT-01,25.00,23.48,20.46,21.25
2022,UT-02,22.36,22.80,17.82,20.57
2022,UT-03,24.96,30.02,20.42,27.79
2022,UT-04,31.60,32.44,27.06,30.21
2022,VT-01,-32.06,-28.16,-36.60,-30.39
2022,VA-01,11.36,16.74,6.82,14.51
2022,VA-02,2.40,8.10,-2.14,5.87
2022,VA-03,-34.36,-32.88,-38.90,-35.11
2022,VA-04,-31.78,-30.70,-36.32,-32.93
2022,VA-05,12.94,14.14,8.40,11.91
2022,VA-06,27.08,29.42,22.54,27.19
2022,VA-07,-2.32,-0.08,-6.86,-2.31
2022,VA-08,-52.14,-53.14,-56.68,-55.37
2022,VA-09,47.04,45.38,42.50,43.15
2022,VA-10,-13.94,-6.00,-18.48,-8.23
2022,VA-11,-37.34,-34.32,-41.88,-36.55
2022,WA-01,-27.04,-25.88,-31.58,-28.11
2022,WA-02,-18.98,-17.28,-23.52,-19.51
2022,WA-03,8.86,10.40,4.32,8.17
2022,WA-04,21.90,25.50,17.36,23.27
2022,WA-05,14.84,17.56,10.30,15.33
2022,WA-06,-13.20,-10.82,-17.74,-13.05
2022,WA-07,-72.52,-74.42,-77.06,-76.65
2022,WA-08,-2.34,-1.26,-6.88,-3.49
2022,WA-09,-41.44,-44.50,-45.98,-46.73
2022,WA-10,-13.76,-12.10,-18.30,-14.33
2022,WV-01,46.08,46.40,41.54,44.17
2022,WV-02,42.22,45.88,37.68,43.65
2022,WI-01,6.58,5.06,2.04,2.83
2022,WI-02,-37.78,-38.00,-42.32,-40.23
2022,WI-03,9.30,7.02,4.76,4.79
2022,WI-04,-49.22,-50.54,-53.76,-52.77
2022,WI-05,27.74,31.02,23.20,28.79
2022,WI-06,20.46,20.42,15.92,18.19
2022,WI-07,24.80,23.74,20.26,21.51
2022,WI-08,20.28,20.44,15.74,18.21
2022,WY-01,49.50,53.64,44.96,51.41
2020,AK-01,19.00,18.61,16.77,14.61
2020,AL-01,31.65,28.60,29.42,24.60
2020,AL-02,34.16,30.69,31.93,26.69
2020,AL-03,35.19,29.73,32.96,25.73
2020,AL-04,65.15,55.42,62.92,51.42
2020,AL-05,35.59,33.35,33.36,29.35
2020,AL-06,46.91,54.10,44.68,50.10
2020,AL-07,-38.92,-41.53,-41.15,-45.53
2020,AR-01,37.04,29.39,34.81,25.39
2020,AR-02,12.95,16.09,10.72,12.09
2020,AR-03,33.66,38.91,31.43,34.91
2020,AR-04,35.06,30.51,32.83,26.51
2020,AZ-01,3.30,6.54,1.07,2.54
2020,AZ-02,-2.67,5.53,-4.90,1.53
2020,AZ-03,-27.69,-20.92,-29.92,-24.92
2020,AZ-04,42.38,40.86,40.15,36.86
2020,AZ-05,23.35,33.67,21.12,29.67
2020,AZ-06,12.20,25.06,9.97,21.06
2020,AZ-07,-46.87,-42.03,-49.10,-46.03
2020,AZ-08,23.37,29.15,21.14,25.15
2020,AZ-09,-13.99,-0.61,-16.22,-4.61
2020,CA-01,21.86,20.82,19.63,16.82
2020,CA-02,-43.46,-39.75,-45.69,-43.75
2020,CA-03,-10.37,-7.50,-12.60,-11.50
2020,CA-04,16.99,22.89,14.76,18.89
2020,CA-05,-42.63,-39.42,-44.86,-43.42
2020,CA-06,-42.52,-37.89,-44.75,-41.89
2020,CA-07,-9.21,-0.10,-11.44,-4.10
2020,CA-08,17.36,18.29,15.13,14.29
2020,CA-09,-16.34,-14.08,-18.57,-18.08
2020,CA-10,-0.77,0.31,-3.00,-3.69
2020,CA-11,-46.62,-34.52,-48.85,-38.52
2020,CA-12,-75.28,-70.12,-77.51,-74.12
2020,CA-13,-78.31,-77.35,-80.54,-81.35
2020,CA-14,-56.47,-47.74,-58.70,-51.74
2020,CA-15,-43.52,-35.06,-45.75,-39.06
2020,CA-16,-19.36,-15.59,-21.59,-19.59
2020,CA-17,-51.20,-43.64,-53.43,-47.64
2020,CA-18,-50.95,-36.47,-53.18,-40.47
2020,CA-19,-49.19,-41.75,-51.42,-45.75
2020,CA-20,-44.90,-42.04,-47.13,-46.04
2020,CA-21,-13.34,-7.31,-15.57,-11.31
2020,CA-22,11.72,19.27,9.49,15.27
2020,CA-23,24.29,30.02,22.06,26.02
2020,CA-24,-17.98,-7.32,-20.21,-11.32
2020,CA-25,-4.44,5.84,-6.67,1.84
2020,CA-26,-19.61,-6.54,-21.84,-10.54
2020,CA-27,-35.42,-24.28,-37.65,-28.28
2020,CA-28,-47.56,-41.25,-49.79,-45.25
2020,CA-29,-58.71,-53.95,-60.94,-57.95
2020,CA-30,-41.18,-30.09,-43.41,-34.09
2020,CA-31,-18.86,-12.97,-21.09,-16.97
2020,CA-32,-36.64,-29.47,-38.87,-33.47
2020,CA-33,-39.10,-20.44,-41.33,-24.44
2020,CA-34,-70.61,-66.96,-72.84,-70.96
2020,CA-35,-38.56,-33.55,-40.79,-37.55
2020,CA-36,-6.51,0.74,-8.74,-3.26
2020,CA-37,-73.82,-69.98,-76.05,-73.98
2020,CA-38,-37.33,-28.58,-39.56,-32.58
2020,CA-39,-6.38,7.78,-8.61,3.78
2020,CA-40,-67.22,-62.33,-69.45,-66.33
2020,CA-41,-25.64,-21.77,-27.87,-25.77
2020,CA-42,14.18,19.42,11.95,15.42
2020,CA-43,-59.46,-55.18,-61.69,-59.18
2020,CA-44,-68.54,-68.33,-70.77,-72.33
2020,CA-45,-3.22,16.07,-5.45,12.07
2020,CA-46,-36.14,-21.82,-38.37,-25.82
2020,CA-47,-29.35,-19.08,-31.58,-23.08
2020,CA-48,0.52,15.98,-1.71,11.98
2020,CA-49,-5.25,10.64,-7.48,6.64
2020,CA-50,17.24,27.27,15.01,23.27
2020,CA-51,-46.83,-37.20,-49.06,-41.20
2020,CA-52,-20.33,-2.54,-22.56,-6.54
2020,CA-53,-32.70,-21.56,-34.93,-25.56
2020,CO-01,-43.56,-37.10,-45.79,-41.10
2020,CO-02,-19.02,-14.89,-21.25,-18.89
2020,CO-03,14.14,10.15,11.91,6.15
2020,CO-04,25.39,23.75,23.16,19.75
2020,CO-05,26.18,25.36,23.95,21.36
2020,CO-06,-6.70,-1.20,-8.93,-5.20
2020,CO-07,-9.78,-11.20,-12.01,-15.20
2020,CT-01,-20.85,-24.01,-23.08,-28.01
2020,CT-02,-0.66,-9.50,-2.89,-13.50
2020,CT-03,-13.27,-22.59,-15.50,-26.59
2020,CT-04,-20.78,-7.20,-23.01,-11.20
2020,CT-05,-1.87,-4.30,-4.10,-8.30
2020,DE-01,-9.20,-14.86,-11.43,-18.86
2020,FL-01,41.57,42.95,39.34,38.95
2020,FL-02,37.82,35.03,35.59,31.03
2020,FL-03,18.18,18.92,15.95,14.92
2020,FL-04,30.25,37.67,28.02,33.67
2020,FL-05,-23.19,-24.48,-25.42,-28.48
2020,FL-06,19.21,9.67,16.98,5.67
2020,FL-07,-5.06,4.00,-7.29,0.00
2020,FL-08,22.94,18.69,20.71,14.69
2020,FL-09,-10.68,-8.32,-12.91,-12.32
2020,FL-10,-24.66,-18.50,-26.89,-22.50
2020,FL-11,34.54,23.60,32.31,19.60
2020,FL-12,20.82,11.61,18.59,7.61
